source_file,output_file,study,scenario,session,input_rows,output_rows,input_columns,output_columns,decoded_column_count,malformed_cell_count,status,warnings,error_message,runtime_seconds,completed_time_utc
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC7\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-01-14-51-02.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC7\CSV_Scenario-Ped-15_Session-temp_2024-03-01-14-51-02_decoded.csv,PedNYC7,15,temp_2024-03-01-14-51-02,836.0,836.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.28544370000599883,2026-07-21T22:15:50.155003+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC7\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-01-15-33-25.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC7\CSV_Scenario-Ped-16_Session-temp_2024-03-01-15-33-25_decoded.csv,PedNYC7,16,temp_2024-03-01-15-33-25,846.0,846.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.24602660001255572,2026-07-21T22:15:50.411621+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC7\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-01-14-46-38.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC7\CSV_Scenario-Ped-21_Session-temp_2024-03-01-14-46-38_decoded.csv,PedNYC7,21,temp_2024-03-01-14-46-38,1059.0,1059.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.35301439999602735,2026-07-21T22:15:50.774741+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC7\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-01-14-56-53.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC7\CSV_Scenario-Ped-3_Session-temp_2024-03-01-14-56-53_decoded.csv,PedNYC7,3,temp_2024-03-01-14-56-53,851.0,851.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.318153500003973,2026-07-21T22:15:51.106679+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC7\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-01-14-37-13.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC7\CSV_Scenario-Ped-7_Session-temp_2024-03-01-14-37-13_decoded.csv,PedNYC7,7,temp_2024-03-01-14-37-13,843.0,843.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2574542999791447,2026-07-21T22:15:51.375304+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-04-10-59-55.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-101_Session-temp_2024-03-04-10-59-55_decoded.csv,PedNYC8,101,temp_2024-03-04-10-59-55,809.0,809.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2557061999978032,2026-07-21T22:15:51.643393+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-04-11-13-12.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-102_Session-temp_2024-03-04-11-13-12_decoded.csv,PedNYC8,102,temp_2024-03-04-11-13-12,704.0,704.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.22649890001048334,2026-07-21T22:15:51.880887+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-04-11-32-22.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-103_Session-temp_2024-03-04-11-32-22_decoded.csv,PedNYC8,103,temp_2024-03-04-11-32-22,577.0,577.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.19958470002165996,2026-07-21T22:15:52.090920+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-04-11-10-19.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-104_Session-temp_2024-03-04-11-10-19_decoded.csv,PedNYC8,104,temp_2024-03-04-11-10-19,886.0,886.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.4118241999822203,2026-07-21T22:15:52.516814+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-04-11-07-34.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-105_Session-temp_2024-03-04-11-07-34_decoded.csv,PedNYC8,105,temp_2024-03-04-11-07-34,680.0,680.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2598504000052344,2026-07-21T22:15:52.793399+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-04-11-15-51.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-106_Session-temp_2024-03-04-11-15-51_decoded.csv,PedNYC8,106,temp_2024-03-04-11-15-51,815.0,815.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.26365539999096654,2026-07-21T22:15:53.068922+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-04-11-21-37.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-12_Session-temp_2024-03-04-11-21-37_decoded.csv,PedNYC8,12,temp_2024-03-04-11-21-37,747.0,747.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.26463999997940846,2026-07-21T22:15:53.344946+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-04-11-29-28.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-15_Session-temp_2024-03-04-11-29-28_decoded.csv,PedNYC8,15,temp_2024-03-04-11-29-28,821.0,821.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.32464019997860305,2026-07-21T22:15:53.684005+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-04-11-24-13.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-16_Session-temp_2024-03-04-11-24-13_decoded.csv,PedNYC8,16,temp_2024-03-04-11-24-13,558.0,558.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.27037169999675825,2026-07-21T22:15:53.969585+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-04-11-03-59.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-21_Session-temp_2024-03-04-11-03-59_decoded.csv,PedNYC8,21,temp_2024-03-04-11-03-59,905.0,905.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.37216410000110045,2026-07-21T22:15:54.359195+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-04-11-18-52.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-3_Session-temp_2024-03-04-11-18-52_decoded.csv,PedNYC8,3,temp_2024-03-04-11-18-52,836.0,836.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.28778939999756403,2026-07-21T22:15:54.660776+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC8\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-04-11-26-33.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC8\CSV_Scenario-Ped-7_Session-temp_2024-03-04-11-26-33_decoded.csv,PedNYC8,7,temp_2024-03-04-11-26-33,721.0,721.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25006479999865405,2026-07-21T22:15:54.922790+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-05-12-11-11.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-101_Session-temp_2024-03-05-12-11-11_decoded.csv,PedNYC9,101,temp_2024-03-05-12-11-11,711.0,711.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2826634999946691,2026-07-21T22:15:55.217302+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-05-12-37-11.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-102_Session-temp_2024-03-05-12-37-11_decoded.csv,PedNYC9,102,temp_2024-03-05-12-37-11,687.0,687.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.29065609999815933,2026-07-21T22:15:55.523856+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-05-12-26-21.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-103_Session-temp_2024-03-05-12-26-21_decoded.csv,PedNYC9,103,temp_2024-03-05-12-26-21,778.0,778.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.26961230000597425,2026-07-21T22:15:55.806254+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-05-12-15-55.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-104_Session-temp_2024-03-05-12-15-55_decoded.csv,PedNYC9,104,temp_2024-03-05-12-15-55,916.0,916.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.30437530000926927,2026-07-21T22:15:56.121013+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-05-12-43-15.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-105_Session-temp_2024-03-05-12-43-15_decoded.csv,PedNYC9,105,temp_2024-03-05-12-43-15,486.0,486.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.15343570002005436,2026-07-21T22:15:56.286289+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-05-12-50-43.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-106_Session-temp_2024-03-05-12-50-43_decoded.csv,PedNYC9,106,temp_2024-03-05-12-50-43,844.0,844.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25324980000732467,2026-07-21T22:15:56.549257+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-05-12-30-00.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-12_Session-temp_2024-03-05-12-30-00_decoded.csv,PedNYC9,12,temp_2024-03-05-12-30-00,683.0,683.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.26193720000446774,2026-07-21T22:15:56.822796+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-05-12-48-32.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-15_Session-temp_2024-03-05-12-48-32_decoded.csv,PedNYC9,15,temp_2024-03-05-12-48-32,545.0,545.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.19954900001175702,2026-07-21T22:15:57.036828+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-05-12-45-54.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-16_Session-temp_2024-03-05-12-45-54_decoded.csv,PedNYC9,16,temp_2024-03-05-12-45-54,452.0,452.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.18076009998912923,2026-07-21T22:15:57.228852+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-05-12-23-30.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-21_Session-temp_2024-03-05-12-23-30_decoded.csv,PedNYC9,21,temp_2024-03-05-12-23-30,584.0,584.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.18000429999665357,2026-07-21T22:15:57.420955+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-05-12-40-19.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-3_Session-temp_2024-03-05-12-40-19_decoded.csv,PedNYC9,3,temp_2024-03-05-12-40-19,760.0,760.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.22252800001297146,2026-07-21T22:15:57.653627+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC9\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-05-12-20-16.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC9\CSV_Scenario-Ped-7_Session-temp_2024-03-05-12-20-16_decoded.csv,PedNYC9,7,temp_2024-03-05-12-20-16,675.0,675.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2057809000252746,2026-07-21T22:15:57.869523+00:00
